age,age_cat,sex,race,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,is_violent_recid,two_year_recid,length_of_stay,label
24,Less than 25,Male,Caucasian,3,0,F,1,0,1,0,1
33,25 - 45,Male,Caucasian,0,1,F,0,0,0,1,0
29,25 - 45,Male,African-American,2,1,F,0,0,0,0,0
24,Less than 25,Female,African-American,3,1,F,1,0,1,1,1
19,Less than 25,Male,Caucasian,1,1,F,1,0,1,32,1
36,25 - 45,Male,Caucasian,2,1,M,0,0,0,0,0
24,Less than 25,Female,Caucasian,0,0,F,0,0,0,0,0
34,25 - 45,Male,Caucasian,0,0,M,0,0,0,0,0
25,25 - 45,Male,Hispanic,2,1,F,1,1,1,0,0
20,Less than 25,Male,African-American,1,1,F,1,0,1,1,1
28,25 - 45,Male,Hispanic,2,263,M,1,1,1,1,0
24,Less than 25,Male,African-American,1,1,M,1,1,1,1,0
61,Greater than 45,Male,Caucasian,4,1,F,0,0,0,1,0
50,Greater than 45,Female,African-American,3,0,F,0,0,0,1,0
30,25 - 45,Male,African-American,1,0,M,0,0,0,4,0
38,25 - 45,Male,African-American,5,1,F,0,0,0,1,0
24,Less than 25,Male,Caucasian,0,1,M,0,0,0,0,0
45,Greater than 45,Male,African-American,16,83,F,0,0,0,64,0
46,Greater than 45,Female,African-American,2,1,F,1,0,1,9,1
41,25 - 45,Male,Caucasian,0,1,M,1,0,1,3,0
20,Less than 25,Male,Other,0,1,F,1,1,1,22,1
27,25 - 45,Male,African-American,13,1,M,1,1,1,1,1
51,Greater than 45,Female,African-American,16,122,F,0,0,0,66,1
26,25 - 45,Male,African-American,1,1,M,1,0,1,13,0
29,25 - 45,Male,African-American,3,0,F,1,0,1,1,0
52,Greater than 45,Male,Caucasian,6,1,F,1,0,1,1,0
28,25 - 45,Male,Caucasian,1,0,F,1,1,1,4,0
34,25 - 45,Female,Native American,4,152,F,1,0,1,97,1
55,Greater than 45,Male,African-American,5,1,F,1,0,1,118,0
26,25 - 45,Male,African-American,10,1,F,1,1,1,0,1
28,25 - 45,Male,African-American,5,1,F,0,0,0,1,1
63,Greater than 45,Male,Caucasian,2,3,F,0,0,0,3,0
42,25 - 45,Male,African-American,0,0,F,0,0,0,1,0
23,Less than 25,Male,African-American,6,1,F,1,1,0,0,0
54,Greater than 45,Male,African-American,28,1,F,1,0,1,5,1
35,25 - 45,Male,African-American,8,1,F,1,0,1,10,1
24,Less than 25,Female,African-American,6,1,F,1,0,1,26,1
54,Greater than 45,Male,African-American,2,26,M,0,0,0,0,0
58,Greater than 45,Male,African-American,12,1,M,1,0,1,3,0
23,Less than 25,Male,Caucasian,1,0,M,1,0,1,0,0
35,25 - 45,Male,African-American,1,1,M,0,0,0,0,0
20,Less than 25,Male,African-American,1,0,F,1,1,1,2,1
51,Greater than 45,Male,Caucasian,0,0,F,0,0,0,35,0
24,Less than 25,Male,Hispanic,0,0,F,0,0,0,1,1
37,25 - 45,Male,Caucasian,3,14,F,0,0,0,6,0
47,Greater than 45,Male,Caucasian,3,1,F,0,0,0,0,0
34,25 - 45,Male,Caucasian,4,1,F,1,0,1,1,0
56,Greater than 45,Male,Caucasian,0,2,F,0,0,0,0,0
34,25 - 45,Male,Hispanic,4,1,F,1,0,1,31,0
59,Greater than 45,Male,Caucasian,1,2,F,1,0,1,0,0
35,25 - 45,Male,Asian,0,1,F,0,0,0,101,0
58,Greater than 45,Male,Hispanic,1,11,F,0,0,0,10,0
29,25 - 45,Male,Hispanic,2,26,M,0,0,0,0,0
24,Less than 25,Female,Caucasian,6,0,F,1,1,1,3,1
21,Less than 25,Male,Caucasian,2,1,M,1,1,1,8,1
26,25 - 45,Male,African-American,2,1,M,0,0,0,0,1
50,Greater than 45,Male,Asian,5,0,F,1,0,1,11,1
26,25 - 45,Male,African-American,1,1,F,0,0,0,1,0
30,25 - 45,Female,Caucasian,0,1,M,0,0,0,1,0
29,25 - 45,Male,Caucasian,6,43,F,1,0,1,18,1
29,25 - 45,Male,Caucasian,0,0,M,1,1,1,1,0
54,Greater than 45,Male,African-American,0,1,M,0,0,0,1,0
29,25 - 45,Male,African-American,4,1,F,1,1,1,8,0
59,Greater than 45,Female,Caucasian,0,2,M,0,0,0,0,0
38,25 - 45,Male,African-American,0,0,F,0,0,0,1,0
22,Less than 25,Female,Hispanic,2,49,F,1,0,1,18,0
29,25 - 45,Male,African-American,4,53,F,1,1,1,25,1
27,25 - 45,Male,Caucasian,1,1,M,1,0,1,1,0
26,25 - 45,Male,Hispanic,7,1,F,1,0,1,1,0
52,Greater than 45,Male,Hispanic,20,1,F,0,0,0,27,0
66,Greater than 45,Male,African-American,33,0,F,1,0,1,13,0
27,25 - 45,Male,Caucasian,2,0,F,0,0,0,0,0
51,Greater than 45,Male,Caucasian,1,1,M,0,0,0,1,0
35,25 - 45,Male,Caucasian,1,0,F,0,0,0,74,0
26,25 - 45,Male,African-American,1,1,F,0,0,0,0,1
52,Greater than 45,Male,Caucasian,4,1,M,0,0,0,0,0
35,25 - 45,Female,African-American,12,54,M,0,0,0,1,0
48,Greater than 45,Male,Other,12,0,F,0,0,0,1,0
26,25 - 45,Female,African-American,0,1,M,0,0,0,1,0
48,Greater than 45,Female,Caucasian,0,0,M,0,0,0,0,0
30,25 - 45,Male,Hispanic,7,1,M,0,0,0,37,0
28,25 - 45,Male,Other,2,1,M,0,0,0,1,0
33,25 - 45,Male,African-American,2,0,M,0,0,0,0,0
34,25 - 45,Female,African-American,6,1,F,0,0,0,52,0
25,25 - 45,Male,Other,0,0,M,0,0,0,1,0
59,Greater than 45,Male,African-American,10,1,F,1,0,1,127,1
29,25 - 45,Male,African-American,5,1,F,1,0,1,2,0
24,Less than 25,Male,Caucasian,0,0,F,0,0,0,1,0
48,Greater than 45,Male,Caucasian,1,1,F,1,0,1,129,1
55,Greater than 45,Male,African-American,0,61,M,1,1,1,45,1
52,Greater than 45,Male,African-American,4,0,M,0,0,0,1,0
20,Less than 25,Male,African-American,0,0,F,1,0,1,0,0
25,25 - 45,Male,Caucasian,4,5,F,1,0,1,5,0
24,Less than 25,Male,Caucasian,0,1,F,0,0,0,15,0
23,Less than 25,Male,Caucasian,0,1,M,0,0,0,1,1
27,25 - 45,Male,Caucasian,6,1,F,1,0,0,1,0
25,25 - 45,Male,African-American,1,1,M,1,0,1,0,0
31,25 - 45,Male,African-American,0,1,F,0,0,0,0,0
25,25 - 45,Male,African-American,6,1,F,1,0,1,4,0
32,25 - 45,Male,Caucasian,1,7,F,1,1,1,0,0
21,Less than 25,Male,Caucasian,0,1,F,1,0,1,1,0
37,25 - 45,Male,Other,1,1,F,0,0,0,5,0
25,25 - 45,Male,Caucasian,0,0,F,0,0,0,0,0
32,25 - 45,Male,Hispanic,20,0,F,0,0,0,0,1
35,25 - 45,Male,African-American,0,1,F,0,0,0,2,1
42,25 - 45,Male,African-American,14,1,F,1,0,1,1,1
24,Less than 25,Male,Caucasian,9,23,M,1,1,1,10,1
22,Less than 25,Male,Caucasian,6,168,F,1,0,1,62,1
21,Less than 25,Male,Hispanic,0,1,F,1,0,1,0,0
47,Greater than 45,Male,Caucasian,1,0,M,0,0,0,0,0
27,25 - 45,Male,African-American,5,1,F,1,0,1,1,1
43,25 - 45,Male,Hispanic,2,12,M,1,0,1,4,0
46,Greater than 45,Male,Caucasian,2,1,F,1,0,1,0,0
44,25 - 45,Male,African-American,1,0,M,0,0,0,0,0
27,25 - 45,Male,African-American,0,1,F,0,0,0,0,0
23,Less than 25,Male,Caucasian,2,1,F,0,0,0,0,0
50,Greater than 45,Female,Hispanic,1,1,F,0,0,0,0,0
42,25 - 45,Male,African-American,8,1,F,0,0,0,1,0
58,Greater than 45,Male,African-American,6,1,F,0,0,0,144,0
26,25 - 45,Male,African-American,3,1,F,1,0,0,1,0
48,Greater than 45,Female,Other,0,1,F,0,0,0,17,0
39,25 - 45,Male,African-American,3,1,F,1,0,1,3,0
21,Less than 25,Male,African-American,3,0,F,1,1,1,1,0
63,Greater than 45,Male,Caucasian,1,9,M,0,0,0,5,0
22,Less than 25,Male,African-American,3,11,F,1,1,1,7,1
50,Greater than 45,Male,African-American,3,1,M,0,0,0,0,0
38,25 - 45,Male,African-American,0,1,F,0,0,0,9,0
41,25 - 45,Male,Caucasian,1,6,F,0,0,0,6,0
28,25 - 45,Male,African-American,16,1,F,1,1,1,1,1
30,25 - 45,Female,African-American,0,0,M,0,0,0,1,0
23,Less than 25,Male,African-American,1,0,F,0,0,0,0,0
25,25 - 45,Male,Caucasian,2,13,F,1,0,1,12,0
40,25 - 45,Male,Caucasian,5,0,F,0,0,0,0,0
24,Less than 25,Male,Hispanic,8,0,F,0,0,0,1,1
27,25 - 45,Male,African-American,5,0,M,1,0,1,64,0
44,25 - 45,Male,Caucasian,11,0,M,0,0,0,180,0
35,25 - 45,Female,African-American,6,1,F,1,1,1,1,0
42,25 - 45,Male,Caucasian,0,0,M,0,0,0,0,0
38,25 - 45,Male,African-American,15,0,F,1,0,0,0,1
26,25 - 45,Male,Hispanic,4,0,F,0,0,0,1,0
25,25 - 45,Female,African-American,0,1,M,0,0,0,0,0
24,Less than 25,Male,Caucasian,1,1,F,0,0,0,0,0
64,Greater than 45,Male,Hispanic,1,8,F,0,0,0,7,0
49,Greater than 45,Female,Caucasian,2,0,M,1,0,1,0,0
50,Greater than 45,Male,Caucasian,5,1,F,1,0,1,1,0
28,25 - 45,Male,Caucasian,8,162,F,1,0,1,30,0
66,Greater than 45,Male,Caucasian,0,0,M,1,0,1,0,0
46,Greater than 45,Female,Caucasian,0,1,M,0,0,0,1,0
30,25 - 45,Male,African-American,5,1,F,1,1,1,1,0
22,Less than 25,Female,Caucasian,0,0,M,0,0,0,1,0
23,Less than 25,Male,Caucasian,1,1,M,0,0,0,9,0
30,25 - 45,Male,Other,0,1,M,1,0,1,1,0
24,Less than 25,Male,African-American,10,75,F,1,0,1,17,1
31,25 - 45,Male,Hispanic,0,1,M,0,0,0,0,0
31,25 - 45,Male,Other,1,1,F,0,0,0,0,0
21,Less than 25,Male,African-American,4,622,F,1,0,1,117,1
28,25 - 45,Male,African-American,4,747,F,1,0,0,52,1
25,25 - 45,Male,African-American,0,1,M,1,1,0,0,0
21,Less than 25,Female,Caucasian,0,1,F,0,0,0,2,1
27,25 - 45,Male,African-American,0,1,M,0,0,0,1,0
20,Less than 25,Male,Hispanic,0,1,M,1,0,1,1,0
32,25 - 45,Male,Hispanic,1,27,F,0,0,0,0,0
24,Less than 25,Female,Caucasian,0,0,F,0,0,0,0,0
20,Less than 25,Male,African-American,1,1,F,0,0,0,0,0
31,25 - 45,Male,African-American,3,20,M,1,0,1,19,1
27,25 - 45,Male,African-American,3,1,M,1,1,1,6,1
59,Greater than 45,Male,African-American,17,65,F,1,0,1,58,0
40,25 - 45,Male,African-American,0,1,F,0,0,0,1,0
22,Less than 25,Male,African-American,11,0,F,1,1,1,0,1
38,25 - 45,Female,African-American,1,1,F,0,0,0,0,0
36,25 - 45,Male,Hispanic,1,8,M,1,0,1,39,1
30,25 - 45,Male,African-American,1,0,M,0,0,0,0,1
27,25 - 45,Male,Caucasian,6,1,F,1,1,1,34,0
43,25 - 45,Male,African-American,1,1,M,0,0,0,0,0
59,Greater than 45,Female,Caucasian,0,0,M,0,0,0,0,0
37,25 - 45,Male,Caucasian,2,2,M,0,0,0,1,0
28,25 - 45,Male,African-American,5,0,M,1,0,1,1,1
38,25 - 45,Male,Caucasian,0,0,F,0,0,0,0,0
22,Less than 25,Male,African-American,0,1,F,1,0,1,0,1
43,25 - 45,Male,Hispanic,1,44,M,0,0,0,41,0
25,25 - 45,Male,African-American,4,1,F,1,1,1,31,0
51,Greater than 45,Male,Caucasian,0,0,M,0,0,0,0,0
30,25 - 45,Male,Hispanic,6,1,F,1,1,1,0,0
29,25 - 45,Male,Caucasian,2,29,M,1,0,1,25,0
28,25 - 45,Male,African-American,10,0,F,0,0,0,0,0
26,25 - 45,Male,African-American,6,1,M,0,0,0,0,1
55,Greater than 45,Male,African-American,9,0,M,1,0,1,3,0
23,Less than 25,Female,Caucasian,3,1,F,0,0,0,5,1
22,Less than 25,Female,African-American,0,1,M,0,0,0,7,0
19,Less than 25,Female,Caucasian,2,2,F,1,0,1,22,1
31,25 - 45,Male,African-American,1,27,M,0,0,0,1,0
29,25 - 45,Male,African-American,0,0,M,0,0,0,0,0
61,Greater than 45,Male,African-American,15,1,F,1,0,1,1,0
24,Less than 25,Male,African-American,4,175,F,1,1,1,0,1
31,25 - 45,Male,Hispanic,0,0,M,0,0,0,0,0
20,Less than 25,Male,African-American,4,1,F,1,0,1,2,1
26,25 - 45,Male,Caucasian,3,1,F,1,0,1,1,1
27,25 - 45,Male,Caucasian,5,0,M,0,0,0,1,1
25,25 - 45,Male,Caucasian,1,1,F,0,0,0,1,0
23,Less than 25,Male,Caucasian,3,1,F,1,0,1,9,0
38,25 - 45,Male,African-American,0,1,F,0,0,0,1,0
27,25 - 45,Male,African-American,18,0,F,1,0,1,0,1
35,25 - 45,Female,Caucasian,0,0,F,1,0,1,1,0
22,Less than 25,Male,Other,0,1,F,0,0,0,16,1
58,Greater than 45,Female,African-American,4,14,F,1,1,1,1,0
57,Greater than 45,Female,Caucasian,0,1,M,1,0,1,1,0
21,Less than 25,Male,African-American,0,1,F,0,0,0,0,0
22,Less than 25,Female,African-American,0,1,F,0,0,0,1,1
30,25 - 45,Male,African-American,0,1,F,0,0,0,2,0
24,Less than 25,Male,Caucasian,1,38,F,1,0,1,37,1
22,Less than 25,Male,Caucasian,2,40,F,1,1,1,27,0
29,25 - 45,Male,Caucasian,3,61,F,1,0,1,38,0
30,25 - 45,Male,African-American,8,1,F,1,0,1,1,1
31,25 - 45,Female,African-American,10,1,F,0,0,0,0,0
45,Greater than 45,Female,Caucasian,1,0,F,0,0,0,1,0
23,Less than 25,Male,African-American,4,320,F,0,0,0,89,1
39,25 - 45,Male,Caucasian,2,13,F,1,0,1,4,0
31,25 - 45,Male,African-American,0,1,F,1,0,1,1,1
22,Less than 25,Male,African-American,1,1,F,1,0,1,1,0
27,25 - 45,Female,African-American,9,68,F,1,0,1,65,0
27,25 - 45,Male,African-American,13,1,F,1,1,1,2,1
38,25 - 45,Male,Caucasian,1,1,F,1,1,1,0,0
31,25 - 45,Male,African-American,23,0,F,1,0,1,55,1
47,Greater than 45,Male,African-American,20,1,F,0,0,0,1,1
22,Less than 25,Male,African-American,3,1,F,0,0,0,0,1
35,25 - 45,Male,African-American,1,1,M,1,1,1,79,1
23,Less than 25,Male,Hispanic,2,19,M,1,0,1,19,0
65,Greater than 45,Male,African-American,2,18,M,1,1,1,5,0
35,25 - 45,Male,African-American,0,1,M,0,0,0,1,0
33,25 - 45,Female,African-American,0,1,F,0,0,0,1,0
53,Greater than 45,Male,Caucasian,1,10,M,0,0,0,1,0
52,Greater than 45,Male,Hispanic,0,1,F,0,0,0,1,0
21,Less than 25,Male,African-American,0,1,F,0,0,0,0,0
37,25 - 45,Male,African-American,11,1,F,0,0,0,1,0
30,25 - 45,Male,Other,4,1,M,1,1,1,0,1
33,25 - 45,Male,Caucasian,5,32,F,0,0,0,21,0
31,25 - 45,Male,African-American,2,1,M,0,0,0,0,1
54,Greater than 45,Male,Other,0,0,F,0,0,0,1,0
31,25 - 45,Female,African-American,0,0,M,0,0,0,1,0
59,Greater than 45,Female,Caucasian,2,26,F,0,0,0,29,0
27,25 - 45,Male,African-American,0,1,M,0,0,0,1,0
36,25 - 45,Male,African-American,0,1,M,1,1,1,0,1
46,Greater than 45,Male,African-American,17,1,F,1,0,1,6,1
22,Less than 25,Male,African-American,3,0,F,0,0,0,323,1
28,25 - 45,Female,Caucasian,0,1,M,0,0,0,0,0
34,25 - 45,Female,Caucasian,15,4,F,1,0,1,3,1
29,25 - 45,Male,Hispanic,7,2,F,1,0,1,0,1
23,Less than 25,Male,African-American,2,0,M,1,1,1,80,1
27,25 - 45,Male,African-American,3,1,F,0,0,0,0,0
21,Less than 25,Male,Asian,0,1,F,1,1,1,0,0
48,Greater than 45,Male,Caucasian,3,3,F,1,0,1,0,0
30,25 - 45,Male,African-American,15,210,F,1,0,1,20,1
32,25 - 45,Female,African-American,2,43,F,0,0,0,1,0
31,25 - 45,Male,African-American,5,1,F,0,0,0,6,1
36,25 - 45,Male,African-American,4,1,M,0,0,0,2,0
36,25 - 45,Male,African-American,1,1,M,0,0,0,0,0
44,25 - 45,Male,African-American,14,1,F,1,0,1,1,1
53,Greater than 45,Male,Caucasian,2,2,F,0,0,0,0,0
33,25 - 45,Male,African-American,3,1,M,1,0,1,1,0
21,Less than 25,Male,African-American,2,306,F,0,0,0,293,1
33,25 - 45,Male,African-American,4,236,F,1,1,1,339,1
47,Greater than 45,Male,Caucasian,2,0,F,1,0,1,2,0
57,Greater than 45,Male,African-American,20,0,F,1,0,1,33,1
28,25 - 45,Male,African-American,2,1,M,0,0,0,6,0
24,Less than 25,Male,African-American,1,1,M,0,0,0,1,0
44,25 - 45,Male,African-American,1,1,F,0,0,0,1,0
46,Greater than 45,Male,African-American,0,1,F,0,0,0,1,0
37,25 - 45,Male,African-American,6,0,F,0,0,0,1,0
26,25 - 45,Male,African-American,10,6,M,1,0,1,5,0
27,25 - 45,Male,African-American,10,0,F,1,1,1,0,1
40,25 - 45,Male,Caucasian,1,1,F,0,0,0,1,0
60,Greater than 45,Female,Caucasian,9,0,F,1,0,1,384,0
53,Greater than 45,Male,Caucasian,1,6,F,0,0,0,6,0
26,25 - 45,Male,African-American,8,52,F,0,0,0,40,0
28,25 - 45,Male,African-American,0,1,F,0,0,0,1,0
23,Less than 25,Male,Hispanic,0,0,M,0,0,0,0,0
46,Greater than 45,Female,Caucasian,2,1,F,0,0,0,19,1
23,Less than 25,Male,African-American,0,1,F,1,0,1,1,0
37,25 - 45,Male,African-American,5,1,F,1,1,1,0,0
44,25 - 45,Male,African-American,1,1,M,0,0,0,0,0
50,Greater than 45,Male,African-American,18,1,F,1,0,1,248,1
45,Greater than 45,Male,African-American,0,1,M,0,0,0,1,0
22,Less than 25,Male,African-American,1,1,F,0,0,0,0,0
26,25 - 45,Male,Caucasian,1,0,F,1,1,1,16,0
62,Greater than 45,Male,Caucasian,0,1,F,0,0,0,2,0
34,25 - 45,Male,Caucasian,0,0,M,1,0,1,1,0
24,Less than 25,Male,Hispanic,1,6,F,0,0,0,6,1
21,Less than 25,Male,Caucasian,0,1,M,0,0,0,1,0
25,25 - 45,Male,Caucasian,0,1,F,1,1,1,0,0
68,Greater than 45,Male,Caucasian,0,1,M,0,0,0,3,0
41,25 - 45,Male,Caucasian,2,47,M,0,0,0,0,0
21,Less than 25,Male,Caucasian,1,1,F,0,0,0,0,0
37,25 - 45,Female,Hispanic,1,1,F,0,0,0,1,0
22,Less than 25,Male,African-American,0,0,F,0,0,0,0,1
38,25 - 45,Male,Caucasian,11,268,F,1,0,1,268,0
42,25 - 45,Male,Caucasian,1,1,F,0,0,0,0,0
22,Less than 25,Male,Caucasian,1,1,F,1,0,1,1,0
45,Greater than 45,Male,African-American,0,1,F,1,0,1,2,0
36,25 - 45,Female,African-American,4,1,F,1,0,1,0,1
48,Greater than 45,Male,African-American,2,0,F,0,0,0,1,0
45,Greater than 45,Female,Caucasian,1,106,F,0,0,0,8,0
23,Less than 25,Male,African-American,6,1,F,1,1,1,8,1
24,Less than 25,Male,African-American,0,0,F,0,0,0,1,1
29,25 - 45,Male,African-American,0,1,F,0,0,0,1,0
24,Less than 25,Male,African-American,0,3,F,0,0,0,0,0
50,Greater than 45,Male,African-American,11,0,F,0,0,0,2,1
34,25 - 45,Male,African-American,10,0,F,1,0,1,2,1
23,Less than 25,Male,African-American,0,0,F,0,0,0,0,0
22,Less than 25,Female,Caucasian,0,1,M,0,0,0,2,0
36,25 - 45,Male,Other,0,1,F,0,0,0,7,0
30,25 - 45,Male,Caucasian,22,1,F,1,0,1,3,0
21,Less than 25,Male,African-American,0,1,F,1,0,1,1,1
53,Greater than 45,Female,Caucasian,0,0,F,0,0,0,1,0
24,Less than 25,Male,Caucasian,1,37,F,0,0,0,0,0
25,25 - 45,Male,African-American,7,1,M,1,0,1,0,0
25,25 - 45,Female,African-American,1,0,M,0,0,0,0,1
71,Greater than 45,Male,African-American,8,1,F,0,0,0,24,0
39,25 - 45,Male,African-American,10,1,M,0,0,0,40,1
37,25 - 45,Female,African-American,0,0,F,0,0,0,37,0
20,Less than 25,Male,African-American,0,0,F,1,0,1,7,0
29,25 - 45,Female,African-American,3,1,F,0,0,0,0,0
22,Less than 25,Male,African-American,2,1,F,1,0,1,1,0
26,25 - 45,Male,African-American,4,1,F,1,0,1,83,1
35,25 - 45,Male,Hispanic,5,1,F,0,0,0,0,1
47,Greater than 45,Female,African-American,19,1,F,1,0,1,30,1
21,Less than 25,Male,Other,1,1,F,1,0,1,0,0
23,Less than 25,Female,Other,0,1,M,0,0,0,1,1
20,Less than 25,Female,Caucasian,1,1,F,1,0,1,17,1
23,Less than 25,Female,African-American,0,1,F,0,0,0,1,0
27,25 - 45,Male,Native American,3,0,M,0,0,0,0,1
55,Greater than 45,Male,Caucasian,18,47,F,1,0,1,37,0
53,Greater than 45,Female,African-American,0,0,F,0,0,0,0,0
23,Less than 25,Female,African-American,0,1,F,1,0,0,0,1
26,25 - 45,Male,African-American,5,1,F,1,0,1,22,1
25,25 - 45,Male,African-American,6,1,F,1,0,0,6,0
23,Less than 25,Male,Other,2,1,M,0,0,0,1,0
27,25 - 45,Male,African-American,4,0,F,1,1,1,0,1
26,25 - 45,Male,African-American,2,106,M,0,0,0,0,0
29,25 - 45,Male,African-American,1,1,M,0,0,0,3,0
27,25 - 45,Male,Other,1,1,F,1,0,1,0,0
28,25 - 45,Male,Hispanic,0,1,F,0,0,0,1,0
31,25 - 45,Male,African-American,0,1,M,0,0,0,0,0
41,25 - 45,Male,African-American,8,29,F,1,0,1,0,0
25,25 - 45,Male,Caucasian,0,2,M,0,0,0,0,0
47,Greater than 45,Male,Caucasian,0,1,M,0,0,0,1,0
37,25 - 45,Male,African-American,4,1,F,0,0,0,1,0
35,25 - 45,Female,African-American,4,1,F,0,0,0,2,0
24,Less than 25,Male,Caucasian,1,0,M,1,0,1,1,0
21,Less than 25,Male,Caucasian,2,1,F,1,1,1,5,1
22,Less than 25,Male,Caucasian,0,0,F,1,0,1,2,0
57,Greater than 45,Male,African-American,11,1,F,0,0,0,140,0
48,Greater than 45,Male,Caucasian,0,1,F,0,0,0,11,1
36,25 - 45,Male,Other,0,1,F,0,0,0,5,0
37,25 - 45,Female,African-American,3,1,F,0,0,0,28,1
31,25 - 45,Male,Caucasian,0,0,M,0,0,0,5,0
22,Less than 25,Male,African-American,1,1,F,1,0,1,4,1
31,25 - 45,Male,Caucasian,2,0,M,0,0,0,0,0
24,Less than 25,Male,African-American,0,1,F,1,0,1,0,0
32,25 - 45,Male,African-American,22,0,F,1,1,1,0,1
23,Less than 25,Female,Other,0,1,M,0,0,0,1,0
63,Greater than 45,Male,African-American,0,1,M,0,0,0,0,0
30,25 - 45,Male,Other,0,1,F,0,0,0,1,0
26,25 - 45,Male,Caucasian,2,38,F,1,1,1,27,0
48,Greater than 45,Male,Caucasian,2,1,M,0,0,0,0,0
20,Less than 25,Male,Caucasian,0,1,F,0,0,0,1,0
24,Less than 25,Female,African-American,1,0,M,1,1,1,0,0
36,25 - 45,Female,African-American,1,1,M,0,0,0,0,0
83,Greater than 45,Male,Hispanic,0,0,M,0,0,0,0,0
28,25 - 45,Male,Caucasian,2,0,F,0,0,0,0,0
36,25 - 45,Male,African-American,3,1,F,1,0,1,1,0
33,25 - 45,Female,African-American,0,1,M,0,0,0,1,0
39,25 - 45,Male,African-American,0,0,F,0,0,0,0,0
29,25 - 45,Male,Other,3,0,M,0,0,0,0,1
30,25 - 45,Male,African-American,17,4,F,1,0,1,4,1
19,Less than 25,Female,Caucasian,1,140,M,1,1,1,1,0
24,Less than 25,Male,African-American,1,1,F,1,0,1,0,0
36,25 - 45,Male,Hispanic,11,79,F,0,0,0,78,1
29,25 - 45,Female,Caucasian,1,1,F,0,0,0,0,0
35,25 - 45,Male,African-American,7,1,F,0,0,0,1,0
24,Less than 25,Male,African-American,0,1,F,0,0,0,0,0
26,25 - 45,Male,Caucasian,0,773,M,0,0,0,9,0
26,25 - 45,Male,Caucasian,8,1,F,0,0,0,2,0
52,Greater than 45,Male,African-American,7,1,M,0,0,0,0,0
28,25 - 45,Male,African-American,14,1,F,1,1,1,0,1
32,25 - 45,Male,African-American,0,1,M,0,0,0,0,0
32,25 - 45,Female,Caucasian,1,1,M,1,1,1,0,0
33,25 - 45,Male,African-American,5,0,M,1,0,1,5,1
29,25 - 45,Male,African-American,16,1,F,0,0,0,17,1
34,25 - 45,Male,Caucasian,1,1,M,1,0,1,0,0
37,25 - 45,Female,Other,0,1,M,1,0,1,0,0
43,25 - 45,Male,Caucasian,0,0,M,0,0,0,0,0
47,Greater than 45,Male,Caucasian,2,3,F,0,0,0,0,0
25,25 - 45,Male,African-American,3,0,M,1,0,1,2,0
23,Less than 25,Female,African-American,1,1,F,0,0,0,1,0
39,25 - 45,Male,Caucasian,2,1,M,1,0,0,0,0
35,25 - 45,Male,African-American,13,1,F,1,0,1,5,1
33,25 - 45,Male,Other,0,1,F,0,0,0,1,0
21,Less than 25,Male,Other,0,1,F,1,1,1,1,0
43,25 - 45,Male,African-American,20,0,F,0,0,0,1,1
25,25 - 45,Male,African-American,3,1,F,1,1,1,0,1
48,Greater than 45,Male,African-American,25,1,F,1,1,1,6,1
22,Less than 25,Male,African-American,1,28,M,1,1,1,1,1
52,Greater than 45,Male,African-American,9,1,M,1,1,1,38,1
26,25 - 45,Male,Caucasian,5,1,F,1,1,1,35,0
67,Greater than 45,Male,African-American,4,1,M,1,0,1,27,1
34,25 - 45,Male,African-American,4,1,M,0,0,0,1,0
56,Greater than 45,Male,Caucasian,4,1,M,1,0,0,0,0
28,25 - 45,Male,African-American,1,1,F,1,0,1,5,0
29,25 - 45,Male,African-American,2,1,M,0,0,0,0,0
24,Less than 25,Female,African-American,0,1,M,1,0,1,0,0
37,25 - 45,Male,African-American,6,1,F,1,1,1,20,0
43,25 - 45,Male,Other,3,1,F,0,0,0,1,0
51,Greater than 45,Male,Caucasian,0,1,F,0,0,0,1,0
20,Less than 25,Male,African-American,1,2,M,1,0,1,0,1
26,25 - 45,Male,Caucasian,4,0,M,1,0,1,293,1
39,25 - 45,Female,Caucasian,1,1,M,1,0,1,10,0
21,Less than 25,Male,African-American,1,1,F,0,0,0,2,1
21,Less than 25,Male,African-American,1,1,F,1,0,1,2,1
24,Less than 25,Male,Caucasian,3,1,F,1,0,1,1,0
26,25 - 45,Male,African-American,4,1,M,1,1,1,1,1
48,Greater than 45,Male,Caucasian,1,0,F,0,0,0,0,0
24,Less than 25,Male,African-American,5,1,F,1,0,1,1,0
26,25 - 45,Male,Caucasian,0,0,F,0,0,0,1,0
46,Greater than 45,Male,Caucasian,0,1,F,0,0,0,1,0
30,25 - 45,Female,Hispanic,1,1,M,0,0,0,0,0
24,Less than 25,Male,African-American,7,1,M,0,0,0,1,1
21,Less than 25,Female,Caucasian,0,1,M,0,0,0,0,0
24,Less than 25,Male,African-American,1,1,F,1,0,1,1,0
30,25 - 45,Male,African-American,1,1,F,0,0,0,0,1
36,25 - 45,Male,African-American,9,0,M,0,0,0,1,1
30,25 - 45,Male,African-American,5,1,F,1,1,1,1,0
22,Less than 25,Female,Caucasian,1,23,F,0,0,0,1,0
25,25 - 45,Male,African-American,0,1,F,1,1,1,9,1
31,25 - 45,Male,African-American,25,1,M,1,0,1,117,1
24,Less than 25,Male,African-American,0,1,F,0,0,0,2,0
